RTIID	GID	JURISID	COUNTY	NAME	YEAR	CITY	STATE	ZIP	STATEFIPS	CNTYCODE	STRATUM	FINALWT	DESIGNWT	CLASS	STATUS	CONFPOPJUNE	CONFPOPJUNE_FLAG	CONFPOP	CONFPOP_FLAG	NCONPOP	NCONPOP_FLAG	TOTPOP	TOTPOP_FLAG	WEEK	WEEK_FLAG	WEEKN	WEEKN_FLAG	NONCITZ	NONCITZ_FLAG	ADULTM	ADULTM_FLAG	ADULTF	ADULTF_FLAG	JUVM	JUVM_FLAG	JUVF	JUVF_FLAG	TOTGENDER	TOTGENDER_FLAG	ADLTJUV	ADLTJUV_FLAG	CONV	CONV_FLAG	UNCONV	UNCONV_FLAG	TOTCONVSTATUS	TOTCONVSTATUS_FLAG	FELONY	FELONY_FLAG	MISD	MISD_FLAG	OTHEROFFSPEC	OTHEROFF	OTHEROFF_FLAG	TOTOFF	TOTOFF_FLAG	WHITE	WHITE_FLAG	BLACK	BLACK_FLAG	HISP	HISP_FLAG	AIAN	AIAN_FLAG	ASIAN	ASIAN_FLAG	NHOPI	NHOPI_FLAG	TWORACE	TWORACE_FLAG	OTHERRACESPEC	OTHERRACE	OTHERRACE_FLAG	RACEDK	RACEDK_FLAG	RACETOTAL	RACETOTAL_FLAG	MARSHALS	MARSHALS_FLAG	BOP	BOP_FLAG	ICE	ICE_FLAG	BIA	BIA_FLAG	OTHERFEDSPEC	OTHERFED	OTHERFED_FLAG	INSTATEPRIS	INSTATEPRIS_FLAG	OUTSTATEPRIS	OUTSTATEPRIS_FLAG	TRIBAL	TRIBAL_FLAG	INSTATEJAIL	INSTATEJAIL_FLAG	OUTSTATEJAIL	OUTSTATEJAIL_FLAG	OTHERHOLDTOT	OTHERHOLDTOT_FLAG	PEAKDATE	PEAKPOP	PEAKPOP_FLAG	ADPM	ADPM_FLAG	ADPF	ADPF_FLAG	ADP	ADP_FLAG	RATED	RATED_FLAG	ADMISM	ADMISM_FLAG	ADMISF	ADMISF_FLAG	ADMIS	ADMIS_FLAG	RELEASEM	RELEASEM_FLAG	RELEASEF	RELEASEF_FLAG	RELEASE	RELEASE_FLAG	EMONITOR	EMONITOR_FLAG	HOMEDETN	HOMEDETN_FLAG	COMMSRV	COMMSRV_FLAG	DAYREPORT	DAYREPORT_FLAG	PRETRIAL	PRETRIAL_FLAG	ALTWORK	ALTWORK_FLAG	TREATMENT	TREATMENT_FLAG	OTRNONCONFSPEC	OTRNONCONF	OTRNONCONF_FLAG	NONCONFD	NONCONFD_FLAG	CORRSTAFF	CORRSTAFF_FLAG	CORRSTAFFM	CORRSTAFFM_FLAG	CORRSTAFFF	CORRSTAFFF_FLAG	OTHERSTAFF	OTHERSTAFF_FLAG	OTHERSTAFFM	OTHERSTAFFM_FLAG	OTHERSTAFFF	OTHERSTAFFF_FLAG	TOTALSTAFF	TOTALSTAFF_FLAG
10957368	251076076061000000000	251076076	WASHINGTON COUNTY	WASHINGTON COUNTY REGIONAL CORRECTIONAL FACILITY	2016	GREENVILLE	25	38701	28	28151	7	1.30404508	1.27884614	17	1	390	1	375	1	0	0	375	1	1	0	0	1	0	0	135	1	240	1	0	1	0	1	375	1	0	0	300	1	75	1	375	1	300	1	75	1	 	0	1	375	1	160	1	209	1	6	1	0	1	0	1	0	1	0	1	 	0	1	0	1	375	1	0	1	0	0	0	0	0	0	 	0	1	250	1	0	0	0	0	0	1	0	0	250	1	31	375	1	125	1	220	1	345	1	500	1	2989	1	730	1	3719	1	2700	1	200	1	2900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	48	1	24	1	24	1	14	1	4	1	10	1	62	0
10957374	251082082061000000000	251082082	YAZOO COUNTY	YAZOO COUNTY REGIONAL CORRECTIONAL FACILITY	2016	YAZOO CITY	25	39194	28	28163	7	1.30404508	1.27884614	17	1	400	1	300	1	4	1	304	1	0	0	-9	-9	0	0	270	1	30	1	0	0	0	0	300	1	0	0	300	1	0	1	300	1	180	1	120	1	 	0	1	300	1	90	1	210	1	0	1	0	1	0	1	0	1	0	1	 	0	1	0	1	300	1	0	1	60	1	0	1	0	0	 	0	0	180	1	30	1	0	1	0	1	30	1	300	1	15	300	1	400	1	2	1	402	1	400	1	420	1	24	1	444	1	250	1	50	1	300	1	0	1	3	1	1	1	0	1	0	1	0	1	0	1	 	0	1	4	1	52	1	36	1	16	1	15	1	9	1	6	1	67	1
10957379	252055001061000000000	252055001	PEARL RIVER COUNTY	PICAYUNE POLICE DEPARTMENT	2016	PICAYUNE	25	39466	28	28109	10	15.15689616	14.89999962	20	1	11	1	11	0	0	0	11	0	0	0	-9	-9	0	0	7	0	4	0	0	0	0	0	11	0	0	0	1	1	10	1	11	0	4	1	7	1	 	0	1	11	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	11	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	15	1	13	1	3	1	16	1	20	1	842	1	316	1	1158	1	826	1	309	1	1135	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	5	1	5	1	0	1	46	1	29	1	17	1	51	1
10957307	251008008062000000000	256008008	CARROLL COUNTY	MDOC DIVISION OF INSTITUTIONS - CARROLL/MONTGOMERY REGIONAL CORRECTIONAL FACILITY	2016	VAIDEN	25	39176	28	28015	12	1.04545455	1	23	1	45	1	38	1	0	0	38	1	0	0	-9	-9	0	1	38	0	0	0	0	0	0	0	38	1	0	0	35	1	3	1	38	1	28	1	10	1	 	0	1	38	1	15	1	23	1	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	38	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	50	0	45	1	0	0	45	0	60	1	620	0	0	0	620	0	558	0	0	0	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	26	0	13	1	13	0	13	0	6	0	7	0	39	0
10957318	251020020062000000000	256020020	GEORGE COUNTY	GEORGE COUNTY SHERIFFS OFFICE	2016	LUCEDALE	25	39452	28	28039	12	1.04545455	1	23	1	292	0	327	0	0	0	327	0	0	0	-9	-9	0	0	309	1	18	1	0	0	0	0	327	0	0	0	225	1	102	1	327	0	240	1	87	1	 	0	0	327	0	127	1	200	1	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	327	0	0	0	0	0	0	0	0	0	 	0	0	225	1	0	0	0	0	102	1	0	0	327	0	8	330	1	309	1	18	1	327	0	441	0	1667	1	50	1	1717	0	1695	1	50	1	1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	29	1	21	1	8	1	8	0	2	0	6	0	37	0
10957321	251026026062000000000	256026026	HOLMES COUNTY	MDOC DIVISION OF INSTITUTIONS - HOLMES-HUMPHREYS REGIONAL CORRECTIONS FACILITY	2016	LEXINGTON	25	39095	28	28051	12	1.04545455	1	23	1	250	0	248	0	0	0	248	0	0	0	-9	-9	0	0	248	0	0	0	0	0	0	0	248	0	0	0	200	0	48	0	248	0	200	0	48	0	 	0	0	248	0	47	0	201	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	248	0	0	0	0	0	0	0	0	0	 	0	0	200	0	0	0	0	0	48	0	0	0	248	0	31	248	0	245	0	0	0	245	0	372	0	385	0	10	0	395	0	300	0	10	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	40	0	23	0	17	0	9	0	5	0	4	0	49	0
10957330	251035035062000000000	256035035	KEMPER COUNTY	MDOC DIVISION OF INSTITUTIONS - KEMPER-NESHOBA COUNTY REGIONAL CORRECTIONS FACILITY	2016	DEKALB	25	39328	28	28069	12	1.04545455	1	23	1	318	0	398	0	0	0	398	0	0	0	-9	-9	398	1	393	0	5	0	0	0	0	0	398	0	0	0	362	0	36	0	398	0	362	0	36	0	 	0	0	398	0	75	3	323	3	0	3	0	3	0	3	0	3	0	3	 	0	3	0	3	398	0	0	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	0	1	31	398	0	363	0	3	0	366	0	491	0	1174	0	16	0	1190	0	1221	3	16	3	1237	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	64	3	37	3	27	3	14	3	8	3	6	3	78	3
10957372	251080080062000000000	256080080	WINSTON COUNTY	WINSTON/CHOCTAW COUNTY REGIONAL CORRECTIONAL FACILITY	2016	LOUISVILLE	25	39339	28	28159	12	1.04545455	1	23	1	251	1	279	1	5	1	284	1	0	0	-9	-9	2	1	262	0	15	1	2	1	0	1	279	1	2	1	240	1	39	1	279	1	244	1	35	1	 	0	0	279	1	99	1	177	1	3	1	0	0	0	0	0	0	0	0	 	0	0	0	0	279	1	3	1	1	1	2	1	0	0	 	0	0	4	1	2	1	0	0	0	0	2	1	14	1	1	318	1	253	1	9	1	262	1	335	1	992	1	129	1	1121	1	855	1	148	1	1003	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	5	1	20	1	6	1	14	1	20	1	13	1	7	1	40	0
10957395	261013013061000000000	261013013	CALDWELL COUNTY	CALDWELL COUNTY DETENTION CENTER	2016	KINGSTON	26	64650	29	29025	8	5.15508193	4.90361452	18	1	130	1	155	1	1	0	156	0	0	0	-9	-9	24	1	141	1	14	1	0	0	0	0	155	1	0	0	149	1	6	1	155	1	80	1	75	1	 	0	0	155	1	35	1	100	1	20	1	0	0	0	0	0	0	0	0	 	0	0	0	0	155	1	98	1	0	0	24	1	0	0	 	0	0	0	0	0	0	0	0	33	1	0	0	155	0	16	157	0	116	1	14	0	130	0	144	1	1121	1	43	1	1164	1	1001	1	29	1	1030	1	0	1	0	1	0	1	0	1	0	1	0	1	1	1	 	0	1	1	0	26	1	13	1	13	1	4	1	1	1	3	1	30	0
10957398	261016016062000000000	261016016	CAPE GIRARDEAU COUNTY	CAPE GIRARDEAU COUNTY SHERIFFS OFFICE	2016	JACKSON	26	63755	29	29031	8	5.15508193	4.90361452	18	1	235	0	221	0	0	0	221	0	1	0	1	0	1	0	190	0	31	0	0	0	0	0	221	0	0	0	46	0	175	0	221	0	173	0	48	0	 	0	0	221	0	109	1	109	1	3	1	0	1	0	1	0	1	0	1	 	0	1	0	1	221	0	27	0	0	0	0	0	0	0	 	0	0	1	0	0	0	0	0	2	0	2	0	32	0	7	225	0	188	1	37	1	225	1	230	0	2643	0	907	0	3550	0	2453	0	876	0	3329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	15	0	12	0	3	0	13	0	12	0	1	0	28	0
10957404	261023023061000000000	261023023	CLARK COUNTY	CLARK COUNTY SHERIFFS OFFICE	2016	KAHOKA	26	63445	29	29045	10	15.15689616	14.89999962	20	1	13	0	14	0	0	0	14	0	1	0	1	0	0	0	12	0	2	0	0	0	0	0	14	0	0	0	3	0	11	0	14	0	14	0	0	0	 	0	0	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	14	0	0	0	0	0	0	0	0	0	 	0	0	14	0	0	0	0	0	0	0	0	0	14	0	5	20	0	15	0	6	0	21	0	28	0	450	0	183	0	633	0	438	0	181	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	9	0	5	0	4	0	0	0	0	0	0	0	9	0
10957416	261039039061000000000	261039039	CHRISTIAN COUNTY, GREENE COUNTY	GREENE COUNTY SHERIFFS OFFICE	2016	SPRINGFIELD	26	65802	29	29077	1	1.05357143	1	8	1	734	0	639	0	0	0	639	0	0	0	-9	-9	2	1	516	0	108	0	12	0	3	0	639	0	15	0	40	1	599	1	639	0	610	1	29	1	 	0	1	639	0	514	1	105	0	15	0	1	0	4	0	0	0	0	0	 	0	0	0	0	639	0	100	1	3	1	0	0	0	0	 	0	0	30	1	10	1	0	0	5	1	2	1	150	0	6	674	0	577	1	120	1	697	0	601	1	11952	0	2448	1	14400	1	11919	0	2441	0	14360	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	180	0	140	0	40	0	30	0	11	0	19	0	210	0
10957421	261044044061000000000	261044044	HOLT COUNTY	HOLT COUNTY SHERIFFS OFFICE	2016	OREGON	26	64473	29	29087	10	15.15689616	14.89999962	20	1	7	0	9	0	0	0	9	0	0	0	-9	-9	0	0	9	0	0	0	0	0	0	0	9	0	0	0	2	0	7	0	9	0	7	0	2	0	 	0	0	9	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	9	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	10	0	7	0	3	0	10	0	12	0	180	0	58	0	238	0	177	0	58	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	5	0	2	0	3	0	6	0	5	0	1	0	11	0
10957426	261049049061000000000	261049049	JASPER COUNTY	JASPER COUNTY SHERIFFS OFFICE	2016	CARTHAGE	26	64836	29	29097	3	5.22222201	4.69999981	14	1	231	0	221	0	2	0	223	0	1	0	2	0	4	0	197	0	23	0	1	0	0	0	221	0	1	0	7	0	214	0	221	0	212	0	7	0	local municipal	2	0	221	0	197	0	18	0	5	0	0	0	0	0	0	0	0	0	 	0	0	1	0	221	0	4	0	0	0	3	0	0	0	 	0	0	0	0	0	0	0	0	5	0	0	0	12	0	2	221	0	185	1	25	1	210	0	189	1	3624	1	494	1	4118	0	3560	1	480	1	4040	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	2	0	30	0	23	0	7	0	27	0	14	0	13	0	57	0
10957433	261057057062000000000	261057057	LINCOLN COUNTY	LINCOLN COUNTY SHERIFFS OFFICE	2016	TROY	26	63379	29	29113	4	9	9	15	1	202	0	183	0	0	0	183	0	0	0	-9	-9	5	1	163	0	20	0	0	0	0	0	183	0	0	0	6	1	177	1	183	0	178	1	5	1	 	0	0	183	0	86	0	77	0	17	0	0	0	3	0	0	0	0	0	 	0	0	0	0	183	0	90	0	0	0	5	0	0	0	 	0	0	0	0	0	0	0	0	88	0	0	0	183	0	15	195	0	172	0	15	0	187	0	212	0	2500	1	500	1	3000	0	2500	1	500	1	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	29	0	23	1	6	1	5	0	3	0	2	0	34	0
10957444	261069069061000000000	261069069	MONROE COUNTY	MONROE COUNTY SHERIFF'S OFFICE	2016	PARIS	26	65275	29	29137	10	15.15689616	14.89999962	20	1	13	0	22	0	0	0	22	0	1	0	6	1	0	0	17	0	5	0	0	0	0	0	22	0	0	0	4	1	18	1	22	0	16	1	6	1	 	0	1	22	0	20	0	2	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	22	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	23	0	15	1	4	1	19	1	16	1	248	0	41	0	289	0	200	1	40	1	240	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10957454	261079079061000000000	261079079	PERRY COUNTY	PERRY COUNTY SHERIFFS OFFICE	2016	PERRYVILLE	26	63775	29	29157	10	15.15689616	14.89999962	20	1	37	0	31	0	0	0	31	0	1	0	0	0	1	0	28	0	3	0	0	0	0	0	31	0	0	0	30	0	1	0	31	0	30	0	1	0	 	0	0	31	0	29	0	1	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	31	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	34	0	27	0	8	0	35	0	40	0	682	0	253	0	935	0	681	0	253	0	934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	9	0	4	0	5	0	2	0	0	0	2	0	11	0
10957458	261083083061000000000	261083083	PLATTE COUNTY	PLATTE COUNTY SHERIFFS OFFICE	2016	PLATTE CITY	26	64079	29	29165	4	9	9	15	1	151	0	162	0	0	0	162	0	0	0	-9	-9	20	1	133	0	29	0	0	0	0	0	162	0	0	0	28	0	134	0	162	0	102	0	24	0	Municpal and ICE	36	0	162	0	98	0	50	0	11	0	0	0	1	0	2	0	0	0	 	0	0	0	0	162	0	0	0	1	0	20	0	0	0	 	0	0	10	0	0	0	0	0	12	0	0	0	43	0	8	165	0	114	0	32	0	146	0	180	0	3505	1	989	1	4494	0	3355	1	946	1	4301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	26	0	23	0	3	0	4	0	1	0	3	0	30	0
10957465	261092092061000000000	261092092	ST. CHARLES COUNTY	ST. CHARLES COUNTY DEPARTMENT OF CORRECTION	2016	ST. CHARLES	26	63301	29	29183	7	1.30404508	1.27884614	17	1	378	0	374	0	0	0	374	0	1	0	3	1	12	1	305	0	64	0	5	0	0	0	374	0	5	0	57	1	317	1	374	0	200	0	144	0	Local Ordinance	30	1	374	0	208	1	156	1	7	1	0	0	3	1	0	0	0	0	 	0	0	0	0	374	0	72	0	0	0	0	1	0	0	 	0	0	47	0	0	1	0	0	3	0	0	1	122	1	15	436	1	345	0	73	0	418	0	500	1	5265	0	1923	0	7188	0	5443	0	1360	0	6803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	135	0	108	0	27	0	29	0	12	0	17	0	164	0
10957468	261095095060000010200	261095095	ST. LOUIS COUNTY	ST. LOUIS COUNTY - DEPARTMENT OF JUSTICE SERVICES	2016	CLAYTON	26	63105	29	29189	1	1.0546875	1	7	1	1228	0	1179	0	494	0	1673	0	1	0	17	0	0	0	1041	0	131	0	6	0	1	0	1179	0	7	0	122	0	1057	0	1179	0	1145	0	20	0	ordinance	14	0	1179	0	457	0	717	0	0	0	0	0	5	0	0	0	0	0	 	0	0	0	0	1179	0	33	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	4	0	0	0	37	0	5	1206	0	1058	0	161	0	1219	0	1232	0	17969	0	6181	0	24150	0	17476	0	6027	0	23503	0	112	0	0	0	205	0	0	0	177	0	0	0	0	0	 	0	0	494	0	239	0	160	0	79	0	69	0	29	0	40	0	308	0
10957472	261100099061000000000	261100099	SCOTLAND COUNTY	SCOTLAND COUNTY SHERIFFS OFFICE	2016	MEMPHIS	26	63555	29	29199	10	15.15689616	14.89999962	20	1	0	0	3	0	0	0	3	0	0	0	-9	-9	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	3	0	0	0	 	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	6	0	4	0	0	0	4	0	8	0	139	0	26	0	165	0	134	0	23	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	10	0	5	0	5	0	10	0
10957475	261103102061000000000	261103102	SHELBY COUNTY	SHELBY COUNTY SHERIFFS OFFICE	2016	SHELBYVILLE	26	63469	29	29205	10	15.15689616	14.89999962	20	1	10	1	8	0	0	0	8	0	0	0	-9	-9	0	0	7	0	1	0	0	0	0	0	8	0	0	0	0	0	8	0	8	0	8	0	0	0	 	0	0	8	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	8	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	9	1	2	1	11	1	10	1	110	1	19	1	129	1	100	1	17	1	117	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	5	0	5	0	0	0	5	0	1	0	4	0	10	0
10957483	261111110061000000000	261111110	WASHINGTON COUNTY	WASHINGTON COUNTY SHERIFFS OFFICE	2016	POTOSI	26	63664	29	29221	9	9.29508197	9	19	1	55	0	52	0	0	0	52	0	0	0	-9	-9	0	0	40	0	12	0	0	0	0	0	52	0	0	0	0	0	52	0	52	0	49	0	3	0	 	0	0	52	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	52	0	0	0	0	0	0	0	0	0	 	0	0	52	0	0	0	0	0	0	0	0	0	52	0	5	61	0	42	1	10	1	52	0	28	0	1200	1	316	1	1516	1	1188	1	316	1	1504	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	6	0	4	0	2	0	0	0	0	0	0	0	6	0
10957486	261115114061000000000	261115114	WRIGHT COUNTY	WRIGHT COUNTY SHERIFFS OFFICE	2016	HARTVILLE	26	65667	29	29229	10	15.15689616	14.89999962	20	1	40	1	35	1	0	0	35	1	0	0	-9	-9	0	0	25	1	10	1	0	0	0	0	35	1	0	0	5	1	30	1	35	1	30	1	5	1	 	0	0	35	1	33	1	1	1	1	1	0	0	0	0	0	0	0	0	 	0	0	0	0	35	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	46	1	30	1	10	1	40	1	38	1	527	1	220	1	747	1	500	1	200	1	700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	4	0	4	0	0	0	1	0	1	0	0	0	5	0
10951624	262096001060000010300	262096001	ST. LOUIS CITY	ST. LOUIS DEPARTMENT OF PUBLIC SAFETY DIVISION OF CORRECTIONS	2016	ST. LOUIS	26	63102	29	29510	1	1.0546875	1	7	1	1386	0	1367	0	0	0	1367	0	1	0	1	0	0	0	1248	0	101	0	18	0	0	0	1367	0	18	0	47	0	1320	0	1367	0	1350	0	17	0	 	0	0	1367	0	227	0	1137	0	0	0	0	0	3	0	0	0	0	0	 	0	0	0	0	1367	0	3	0	0	0	0	0	0	0	 	0	0	9	0	4	0	0	0	0	0	0	0	16	0	5	1449	0	1268	0	100	0	1368	0	1601	0	14721	0	1101	0	15822	0	14584	0	1111	0	15695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	358	0	152	0	206	0	80	0	39	0	41	0	438	0
10957411	261031031061000000000	266031031	DAVIESS COUNTY	DAVIESS-DEKALB REGIONAL JAIL	2016	PATTONSBURG	26	64670	29	29061	12	1.05	1	24	1	135	1	119	1	0	1	119	1	1	0	7	1	0	0	94	1	25	1	0	0	0	0	119	1	0	0	0	1	119	1	119	1	10	1	109	1	 	0	0	119	1	107	1	8	1	2	1	1	1	1	1	0	1	0	1	 	0	1	0	1	119	1	0	0	0	0	0	0	0	0	 	0	0	119	1	0	1	0	1	0	0	0	0	119	1	21	137	1	103	1	32	1	135	1	200	1	863	1	336	1	1199	1	870	1	340	1	1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	35	1	11	1	24	1	7	1	3	1	4	1	42	1
10957507	271008008061000000000	271008008	CHOUTEAU COUNTY	CHOUTEAU COUNTY SHERIFFS OFFICE	2016	FORT BENTON	27	59442	30	30015	10	15.15689616	14.89999962	20	1	20	1	11	1	0	0	11	1	0	0	-9	-9	0	0	10	0	1	0	0	0	0	0	11	1	0	0	8	0	3	0	11	1	8	0	3	0	 	0	0	11	1	4	0	0	0	0	0	7	0	0	0	0	0	0	0	 	0	0	0	0	11	1	0	0	0	0	0	0	0	0	 	0	0	8	0	0	0	0	0	3	1	0	0	11	0	4	24	1	10	0	5	0	15	0	28	0	150	1	30	1	180	1	150	1	30	1	180	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	6	0	4	0	2	0	7	0	1	0	6	0	13	0
10957509	271011011061000000000	271011011	DAWSON COUNTY	DAWSON COUNTY SHERIFFS OFFICE	2016	GLENDIVE	27	59330	30	30021	8	5.15508193	4.90361452	18	1	165	0	174	0	0	0	174	0	0	0	-9	-9	0	0	168	0	6	0	0	0	0	0	174	0	0	0	152	0	22	0	174	0	154	0	20	0	 	0	0	174	0	120	0	4	0	20	0	30	0	0	0	0	0	0	0	 	0	0	0	0	174	0	0	0	0	0	0	0	0	0	 	0	0	144	0	0	0	0	0	0	0	0	0	144	0	16	180	0	160	0	8	0	168	0	168	0	400	0	49	0	449	0	357	0	62	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	42	0	22	0	20	0	20	0	11	0	9	0	62	0
10957523	271032032061000000000	271032032	MISSOULA COUNTY	MISSOULA COUNTY SHERIFFS OFFICE	2016	MISSOULA	27	59802	30	30063	2	2.71428561	2.71428561	13	1	376	0	362	0	0	0	362	0	0	0	-9	-9	113	1	318	0	36	0	6	0	2	0	362	0	8	0	215	0	147	0	362	0	157	3	205	3	 	0	3	362	0	285	0	17	0	0	0	57	0	2	0	1	0	0	0	 	0	0	0	0	362	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	379	0	330	1	40	1	370	1	368	0	4416	0	1515	0	5931	0	4159	1	1440	1	5599	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	100	1	80	1	20	1	20	1	12	1	8	1	120	1
10957506	271007007061000000000	276007007	CASCADE COUNTY	CASCADE COUNTY SHERIFF'S OFFICE	2016	GREAT FALLS	27	59404	30	30013	12	1.04545455	1	23	1	447	1	405	1	0	1	405	1	0	0	-9	-9	1	1	352	1	53	1	0	1	0	1	405	1	0	0	316	1	89	1	405	1	316	1	89	1	 	0	1	405	1	250	1	9	1	12	1	130	1	1	1	1	1	0	1	 	0	1	2	1	405	1	28	1	1	1	1	1	0	1	 	0	1	151	1	0	1	0	1	4	1	0	1	185	0	2	434	1	366	1	62	1	428	1	365	1	3719	1	1341	1	5060	1	4460	3	671	3	5131	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	83	1	66	1	17	1	28	0	12	1	16	1	111	0
10957544	281006006061000000000	281006006	BOONE COUNTY	BOONE COUNTY SHERIFFS DEPARTMENT	2016	ALBION	28	68620	31	31011	10	15.15689616	14.89999962	20	1	0	1	0	1	0	1	0	1	0	0	-9	-9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	 	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	0	2	0	0	0	2	0	8	0	39	0	9	0	48	0	45	0	9	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	0	0	0	0	0	0	12	0	6	0	6	0	12	0
10957547	281010010061000000000	281010010	BUFFALO COUNTY	BUFFALO COUNTY SHERIFFS OFFICE	2016	KEARNEY	28	68847	31	31019	4	9	9	15	1	120	0	97	0	0	0	97	0	0	0	-9	-9	0	0	79	0	18	0	0	0	0	0	97	0	0	0	35	0	62	0	97	0	51	0	39	0	unknown status - contract holds	7	0	97	0	87	0	9	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	97	0	0	0	0	0	0	0	0	0	 	0	0	4	0	0	0	0	0	3	0	0	0	7	0	4	113	0	84	1	30	1	114	0	205	0	1695	0	611	0	2306	0	1694	0	611	0	2305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	29	0	14	0	15	0	4	0	1	0	3	0	33	0
